Steps,Policy/Entropy,Environment/Episode Length,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2810000,1.45606,851.4615384615385,4.0,1.0719861,11.147909356997562,11.147909356997562,1.0
2820000,1.4471914,681.4375,4.0,1.0423732,8.53671377338469,8.53671377338469,1.0
2830000,1.4567685,884.7777777777778,4.0,1.0590093,11.725712849034203,11.725712849034203,1.0
2840000,1.4625804,767.6470588235294,4.0,1.0640799,9.746214039623737,9.746214039623737,1.0
2850000,1.488719,767.6666666666666,4.0,1.1162742,9.908621609210968,9.908621609210968,1.0
2860000,1.4709505,825.5384615384615,4.0,1.1484079,10.558432510265938,10.558432510265938,1.0
2870000,1.4517171,897.8888888888889,4.0,1.1797789,11.712512870629629,11.712512870629629,1.0
2880000,1.4643185,817.375,4.0,1.1594747,10.432001613080502,10.432001613080502,1.0
2890000,1.4576077,806.0,4.0,1.2096761,10.248823689089882,10.248823689089882,1.0
2900000,1.4639372,738.75,4.0,1.1683598,9.573164016008377,9.573164016008377,1.0
2910000,1.4762397,642.3076923076923,4.0,1.1254627,7.933893591165543,7.933893591165543,1.0
2920000,1.4714379,908.5454545454545,4.0,1.1857492,12.045420001853596,12.045420001853596,1.0
2930000,1.4494585,755.4285714285714,4.0,1.258419,9.743872910737991,9.743872910737991,1.0
2940000,1.4688728,959.4,4.0,1.293786,12.789981788396835,12.789981788396835,1.0
2950000,1.4750919,889.8181818181819,4.0,1.2970588,11.609510855241256,11.609510855241256,1.0
2960000,1.475762,689.9285714285714,4.0,1.2762083,8.666615579809461,8.666615579809461,1.0
2970000,1.470714,736.7857142857143,4.0,1.2760601,9.441130054848534,9.441130054848534,1.0
2980000,1.4613345,788.5384615384615,4.0,1.273395,10.133924573659897,10.133924573659897,1.0
2990000,1.4937112,841.4166666666666,4.0,1.2749789,10.782901664574942,10.782901664574942,1.0
3000000,1.4838984,821.0,4.0,1.2834783,10.860165270892056,10.860165270892056,1.0
3010000,1.4944469,873.6923076923077,4.0,1.3247001,11.625632570340084,11.625632570340084,1.0
3020000,1.4894843,888.9,4.0,1.3349652,11.660461801290513,11.660461801290513,1.0
3030000,1.4676185,807.7142857142857,4.0,1.2032278,10.4416444003582,10.4416444003582,1.0
3040000,1.466228,994.0,4.0,1.2315402,13.21963056070464,13.21963056070464,1.0
3050000,1.4550556,808.6111111111111,4.0,1.2268293,10.881742916562978,10.881742916562978,1.0
3060000,1.4608091,727.8888888888889,4.0,1.238988,8.238801348209382,8.238801348209382,1.0
3070000,1.465939,727.4705882352941,4.0,1.1739537,9.448471873998642,9.448471873998642,1.0
3080000,1.4537312,853.7,4.0,1.1871942,11.245581823587418,11.245581823587418,1.0
3090000,1.4618665,908.8181818181819,4.0,1.209531,12.090710986744273,12.090710986744273,1.0
3100000,1.4375654,999.0,4.0,1.2245903,13.450282037258148,13.450282037258148,1.0
3110000,1.4373745,999.0,4.0,1.27162,13.500501763820647,13.500501763820647,1.0
3120000,1.4264679,948.5454545454545,4.0,1.2806519,12.550765286792409,12.550765286792409,1.0
3130000,1.4390494,832.0,4.0,1.2501044,10.723018273711205,10.723018273711205,1.0
3140000,1.449185,656.9333333333333,4.0,1.2176669,9.089028096199035,9.089028096199035,1.0
3150000,1.4271626,899.3,4.0,1.1975884,11.163947132500736,11.163947132500736,1.0
3160000,1.4213376,948.3333333333334,4.0,1.1950992,12.509535178542137,12.509535178542137,1.0
3170000,1.4285572,696.3333333333334,4.0,1.204519,8.421492208134044,8.421492208134044,1.0
3180000,1.426529,845.6153846153846,4.0,1.2621828,11.230786364812117,11.230786364812117,1.0
3190000,1.4217176,715.9285714285714,4.0,1.2441306,9.431174802780152,9.431174802780152,1.0
3200000,1.4169259,877.8888888888889,4.0,1.2547563,11.399379346105787,11.399379346105787,1.0
3210000,1.410504,920.6153846153846,4.0,1.2800329,12.271001632396992,12.271001632396992,1.0
3220000,1.4292113,870.3333333333334,4.0,1.2896751,11.24035718705919,11.24035718705919,1.0
3230000,1.4255846,847.4285714285714,4.0,1.2222254,11.116244320358549,11.116244320358549,1.0
3240000,1.4116035,763.0,4.0,1.1057844,9.944951559106508,9.944951559106508,1.0
3250000,1.4015797,937.7,4.0,1.0889316,12.461701881885528,12.461701881885528,1.0
3260000,1.3893046,953.1818181818181,4.0,1.044396,12.728256339376623,12.728256339376623,1.0
3270000,1.3947746,703.25,4.0,1.0313874,9.0460389200598,9.0460389200598,1.0
3280000,1.4018959,902.2222222222222,4.0,1.0942488,12.152890668974983,12.152890668974983,1.0
3290000,1.3870056,892.0,4.0,1.1195331,11.714330175093242,11.714330175093242,1.0
3300000,1.3958341,999.0,4.0,1.1095791,13.50060173869133,13.50060173869133,1.0
3310000,1.3788252,798.5882352941177,4.0,1.0773458,10.40651923418045,10.40651923418045,1.0
3320000,1.3757862,928.5714285714286,4.0,1.1426755,12.713801741600037,12.713801741600037,1.0
3330000,1.3724127,991.2857142857143,4.0,1.1486065,13.470094057229849,13.470094057229849,1.0
3340000,1.3526075,840.1428571428571,4.0,1.1939806,11.389376685023308,11.389376685023308,1.0
3350000,1.3746103,888.0,4.0,1.2047534,11.781426824629307,11.781426824629307,1.0
3360000,1.3749923,877.4,4.0,1.2904323,12.301601818629674,12.301601818629674,1.0
3370000,1.3775282,871.875,4.0,1.2844925,11.783689226955175,11.783689226955175,1.0
3380000,1.3614217,662.4545454545455,4.0,1.2204506,8.24611045555635,8.24611045555635,1.0
3390000,1.36282,889.9166666666666,4.0,1.250037,11.901151686906815,11.901151686906815,1.0
3400000,1.3805503,824.75,4.0,1.3026807,11.049751768509546,11.049751768509546,1.0
3410000,1.3895828,881.5,4.0,1.3312815,11.992818479736647,11.992818479736647,1.0
3420000,1.3927157,850.8181818181819,4.0,1.2743317,11.213601684570312,11.213601684570312,1.0
3430000,1.3889172,718.9333333333333,4.0,1.2479668,9.700376391410828,9.700376391410828,1.0
3440000,1.3976973,908.5454545454545,4.0,1.2894158,12.299961817264556,12.299961817264556,1.0
3450000,1.4064293,851.75,4.0,1.298129,11.439284851153692,11.439284851153692,1.0
3460000,1.3848859,781.0833333333334,4.0,1.2975974,10.468434875210127,10.468434875210127,1.0
3470000,1.3746654,666.5625,4.0,1.2400439,9.019107320729423,9.019107320729423,1.0
3480000,1.387117,913.7,4.0,1.2229587,12.33580186367035,12.33580186367035,1.0
3490000,1.3658262,715.5,4.0,1.2061961,9.498101481369563,9.498101481369563,1.0
3500000,1.352191,744.0,4.0,1.1507735,9.81426028994953,9.81426028994953,1.0
3510000,1.3574183,645.8333333333334,4.0,1.1124485,8.561884552240372,8.561884552240372,1.0
3520000,1.3562323,965.5,4.0,1.1582985,13.082401779564945,13.082401779564945,1.0
3530000,1.3172733,830.9,4.0,1.160106,11.516710855744101,11.516710855744101,1.0
3540000,1.3336744,999.0,4.0,1.1840181,13.750401963790258,13.750401963790258,1.0
3550000,1.3283143,999.0,4.0,1.1935488,13.937701895833015,13.937701895833015,1.0
3560000,1.3041613,868.8571428571429,4.0,1.1914092,11.809130362101964,11.809130362101964,1.0
3570000,1.2946984,769.3636363636364,4.0,1.1988918,10.457128811966289,10.457128811966289,1.0
3580000,1.2952507,937.1666666666666,4.0,1.2068346,12.895568619171778,12.895568619171778,1.0
3590000,1.3000315,693.0833333333334,4.0,1.1871102,9.264551465710005,9.264551465710005,1.0
3600000,1.2925168,995.4545454545455,4.0,1.245707,13.640256464481354,13.640256464481354,1.0
3610000,1.3050208,999.0,4.0,1.2366472,13.889268583721584,13.889268583721584,1.0
3620000,1.3033931,914.3333333333334,4.0,1.2314627,12.410838316787373,12.410838316787373,1.0
3630000,1.2984893,656.7333333333333,4.0,1.177348,8.852526396512985,8.852526396512985,1.0
3640000,1.3075925,999.0,4.0,1.2478151,14.00037705898285,14.00037705898285,1.0
3650000,1.2972201,806.4285714285714,4.0,1.2192304,10.835958791630608,10.835958791630608,1.0
3660000,1.3089913,917.4,4.0,1.2675935,12.582001888751984,12.582001888751984,1.0
3670000,1.3055519,688.0666666666667,4.0,1.2744899,9.14478803873062,9.14478803873062,1.0
3680000,1.3056633,908.3636363636364,4.0,1.29325,12.636510865254836,12.636510865254836,1.0
3690000,1.287551,875.1666666666666,4.0,1.2477069,12.040968338648478,12.040968338648478,1.0
3700000,1.2861441,867.3636363636364,4.0,1.2586095,11.813929053870114,11.813929053870114,1.0
3710000,1.2787881,895.5454545454545,4.0,1.2747055,12.37658361413262,12.37658361413262,1.0
3720000,1.2832614,894.1666666666666,4.0,1.283973,12.713165478272872,12.713165478272872,1.0
3730000,1.2698088,683.7142857142857,4.0,1.3857085,8.922574627399445,8.922574627399445,1.0
3740000,1.2782968,837.6666666666666,4.0,1.4130044,11.093941509723663,11.093941509723663,1.0
3750000,1.3029718,835.9090909090909,4.0,1.5956006,11.907647806864519,11.907647806864519,1.0
3760000,1.2999779,869.6363636363636,4.0,1.6203318,12.038765479217876,12.038765479217876,1.0
3770000,1.2989776,942.8181818181819,4.0,1.5985754,12.965747372670608,12.965747372670608,1.0
3780000,1.2949232,844.6363636363636,4.0,1.6229811,11.609201669692993,11.609201669692993,1.0
3790000,1.3128843,835.0,4.0,1.5611194,11.510632336139679,11.510632336139679,1.0
3800000,1.307444,991.2222222222222,4.0,1.5686418,13.730290823512608,13.730290823512608,1.0
3810000,1.2970589,811.7142857142857,4.0,1.5302024,12.087186258572798,12.087186258572798,1.0
3820000,1.2815007,825.1818181818181,4.0,1.502438,10.284301482141018,10.284301482141018,1.0
3830000,1.2893525,911.0,4.0,1.521382,12.361111028627915,12.361111028627915,1.0
3840000,1.2892472,803.6153846153846,4.0,1.509647,10.926617063008822,10.926617063008822,1.0
3850000,1.2720463,647.0,4.0,1.4984672,8.446138709783554,8.446138709783554,1.0
3860000,1.2786646,948.2727272727273,4.0,1.5186577,13.00563822551207,13.00563822551207,1.0
3870000,1.2757697,778.3846153846154,4.0,1.4698464,10.451847571593065,10.451847571593065,1.0
3880000,1.2933242,660.0,4.0,1.4409701,8.800970591031588,8.800970591031588,1.0
3890000,1.2978872,902.5384615384615,4.0,1.4362922,12.404617318740257,12.404617318740257,1.0
3900000,1.3072923,920.6,4.0,1.4231689,12.578821846842766,12.578821846842766,1.0
3910000,1.289619,939.0909090909091,4.0,1.470895,13.151256496256048,13.151256496256048,1.0
3920000,1.3086588,716.2666666666667,4.0,1.4339193,9.516454788049062,9.516454788049062,1.0
3930000,1.3158677,865.7777777777778,4.0,1.4563371,11.855846299065483,11.855846299065483,1.0
3940000,1.3050417,880.2857142857143,4.0,1.444807,12.011958839637893,12.011958839637893,1.0
3950000,1.2987024,886.0,4.0,1.4479506,12.238326728343964,12.238326728343964,1.0
3960000,1.2863672,829.875,4.0,1.4165233,11.35700161755085,11.35700161755085,1.0
3970000,1.2770518,941.625,4.0,1.4567888,12.995201773941517,12.995201773941517,1.0
3980000,1.2780377,848.9333333333333,4.0,1.459275,11.583801595369975,11.583801595369975,1.0
3990000,1.2837963,953.375,4.0,1.5045474,13.045801982283592,13.045801982283592,1.0
4000000,1.2775345,914.7142857142857,4.0,1.5167569,12.584716090134211,12.584716090134211,1.0
4010000,1.2697847,787.875,4.0,1.5063106,10.649001654237509,10.649001654237509,1.0
4020000,1.2816246,731.95,4.0,1.416156,9.867491418123246,9.867491418123246,1.0
4030000,1.2881728,757.0,4.0,1.4559634,9.742241489887238,9.742241489887238,1.0
4040000,1.300868,806.8947368421053,4.0,1.4055192,10.955643675829235,10.955643675829235,1.0
4050000,1.3054818,877.6666666666666,4.0,1.4384899,11.954868445793787,11.954868445793787,1.0
4060000,1.3002949,861.5882352941177,4.0,1.3883547,11.784813435638652,11.784813435638652,1.0
4070000,1.2984557,864.0,4.0,1.3996446,11.778201946190425,11.778201946190425,1.0
4080000,1.3034778,899.8,4.0,1.427455,12.499588425954183,12.499588425954183,1.0
4090000,1.2984396,789.4,4.0,1.4288307,10.310041612386703,10.310041612386703,1.0
4100000,1.2969795,971.9,4.0,1.4647084,13.427541935443879,13.427541935443879,1.0
4110000,1.3042521,843.3571428571429,4.0,1.4647008,11.334644698670932,11.334644698670932,1.0
4120000,1.291772,956.5555555555555,4.0,1.4458997,13.098446395662096,13.098446395662096,1.0
4130000,1.2844126,789.2307692307693,4.0,1.4543457,10.748601748393131,10.748601748393131,1.0
4140000,1.3014693,742.3571428571429,4.0,1.3600578,9.353755286106697,9.353755286106697,1.0
4150000,1.3003681,804.0,4.0,1.3832847,11.065032422542572,11.065032422542572,1.0
4160000,1.2968403,749.3571428571429,4.0,1.5275276,10.000158729297775,10.000158729297775,1.0
4170000,1.2993782,545.0625,4.0,1.5275631,6.954325957223773,6.954325957223773,1.0
4180000,1.301145,999.0,4.0,1.4550755,14.136874719099565,14.136874719099565,1.0
4190000,1.3134238,868.1818181818181,4.0,1.4127052,11.813056219707835,11.813056219707835,1.0
4200000,1.3168125,987.8888888888889,4.0,1.4044605,13.67822410000695,13.67822410000695,1.0
4210000,1.3115854,849.5,4.0,1.3873976,11.469094056349535,11.469094056349535,1.0
4220000,1.3224874,849.3333333333334,4.0,1.4180431,11.785061764717103,11.785061764717103,1.0
4230000,1.3188894,881.1428571428571,4.0,1.4280554,12.050401793076443,12.050401793076443,1.0
4240000,1.322561,874.875,4.0,1.3996832,12.277379711469015,12.277379711469015,1.0
4250000,1.3202271,860.8666666666667,4.0,1.3618131,11.612701582057136,11.612701582057136,1.0
4260000,1.3096286,743.5,4.0,1.3684943,10.159247751419361,10.159247751419361,1.0
4270000,1.3103987,918.5454545454545,4.0,1.3843416,12.580874648961155,12.580874648961155,1.0
4280000,1.3131076,817.6363636363636,4.0,1.3943253,10.86365617947145,10.86365617947145,1.0
4290000,1.3245035,811.2666666666667,4.0,1.4000725,11.021481637159983,11.021481637159983,1.0
4300000,1.3149921,952.125,4.0,1.3966448,13.109752036631107,13.109752036631107,1.0
4310000,1.3205888,972.3846153846154,4.0,1.3708297,13.570968573292097,13.570968573292097,1.0
4320000,1.323556,848.375,4.0,1.3611951,11.96766852007972,11.96766852007972,1.0
4330000,1.3098762,859.75,4.0,1.3832027,11.85842677205801,11.85842677205801,1.0
4340000,1.3083323,991.1666666666666,4.0,1.3778017,13.758301903804144,13.758301903804144,1.0
4350000,1.3091896,819.5555555555555,4.0,1.2929893,11.263223949405882,11.263223949405882,1.0
4360000,1.2996527,722.375,4.0,1.3137146,9.651951380074024,9.651951380074024,1.0
4370000,1.302799,777.6842105263158,4.0,1.3082165,10.317445970243877,10.317445970243877,1.0
4380000,1.3108299,782.25,4.0,1.338524,10.58193497856458,10.58193497856458,1.0
4390000,1.2909065,917.6923076923077,4.0,1.3384742,12.774078786373138,12.774078786373138,1.0
4400000,1.3159173,837.0,4.0,1.3474989,11.38464602496889,11.38464602496889,1.0
4410000,1.3151951,985.5,4.0,1.3656423,13.680435245235762,13.680435245235762,1.0
4420000,1.3185991,730.4166666666666,4.0,1.3768296,9.769051373004913,9.769051373004913,1.0
4430000,1.3073831,793.7692307692307,4.0,1.3850061,10.628632268080345,10.628632268080345,1.0
4440000,1.3207823,712.6428571428571,4.0,1.324283,9.501072894249644,9.501072894249644,1.0
4450000,1.3172169,765.5,4.0,1.3027947,10.305244501147952,10.305244501147952,1.0
4460000,1.3216952,786.5833333333334,4.0,1.3433969,10.323037944056772,10.323037944056772,1.0
4470000,1.3347708,850.7692307692307,4.0,1.4828601,11.709430409329277,11.709430409329277,1.0
4480000,1.3251464,761.9285714285714,4.0,1.4713265,10.353584935267767,10.353584935267767,1.0
4490000,1.3399357,999.0,4.0,1.3970089,13.144183738665147,13.144183738665147,1.0
4500000,1.3395612,745.6923076923077,4.0,1.3458114,10.099832200087034,10.099832200087034,1.0
4510000,1.3378234,936.0909090909091,4.0,1.3302381,13.108801863410257,13.108801863410257,1.0
4520000,1.3219484,925.7272727272727,4.0,1.32576,12.710092842578888,12.710092842578888,1.0
4530000,1.3354973,877.1666666666666,4.0,1.3250175,12.080551852782568,12.080551852782568,1.0
